MiniDOT Logger Concatenated Data File
Sensor:             7450-588969
Concatenation Date: 2023May23 22:39:59 PDT

DO concentration compensated for salinity: 35.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1656603540,           2022-06-30 15:39:00,           2022-06-30 08:39:00,      3.560000,     15.148000,          4.281573,                    52.787208,      1.010000
                1656604140,           2022-06-30 15:49:00,           2022-06-30 08:49:00,      3.560000,     15.019000,          4.025691,                    49.505601,      1.011000
                1656604740,           2022-06-30 15:59:00,           2022-06-30 08:59:00,      3.560000,     15.019000,          4.220118,                    51.896553,      1.010000
                1656605340,           2022-06-30 16:09:00,           2022-06-30 09:09:00,      3.560000,     15.122000,          4.383858,                    54.020421,      1.010000
                1656605940,           2022-06-30 16:19:00,           2022-06-30 09:19:00,      3.560000,     15.328000,          4.392670,                    54.350135,      1.010000
                1656606540,           2022-06-30 16:29:00,           2022-06-30 09:29:00,      3.550000,     15.551000,          4.592175,                    57.069004,      1.009000
                1656607140,           2022-06-30 16:39:00,           2022-06-30 09:39:00,      3.560000,     15.696000,          4.794421,                    59.752479,      1.009000
                1656607740,           2022-06-30 16:49:00,           2022-06-30 09:49:00,      3.560000,     15.902000,          4.915674,                    61.511503,      1.008000
                1656608340,           2022-06-30 16:59:00,           2022-06-30 09:59:00,      3.560000,     16.192000,          5.101575,                    64.200142,      1.008000
                1656608940,           2022-06-30 17:09:00,           2022-06-30 10:09:00,      3.550000,     16.464000,          5.311746,                    67.199184,      1.008000
                1656609540,           2022-06-30 17:19:00,           2022-06-30 10:19:00,      3.550000,     16.778000,          5.605822,                    71.351411,      1.007000
                1656610140,           2022-06-30 17:29:00,           2022-06-30 10:29:00,      3.560000,     17.041000,          5.779881,                    73.940095,      1.007000
                1656610740,           2022-06-30 17:39:00,           2022-06-30 10:39:00,      3.550000,     17.355000,          5.901932,                    75.956837,      1.006000
                1656611340,           2022-06-30 17:49:00,           2022-06-30 10:49:00,      3.550000,     17.693000,          6.051877,                    78.389699,      1.006000
                1656611940,           2022-06-30 17:59:00,           2022-06-30 10:59:00,      3.550000,     18.064000,          6.456095,                    84.215188,      1.005000
                1656612540,           2022-06-30 18:09:00,           2022-06-30 11:09:00,      3.550000,     18.434000,          6.679015,                    87.732025,      1.004000
                1656613140,           2022-06-30 18:19:00,           2022-06-30 11:19:00,      3.550000,     18.829000,          6.851297,                    90.662643,      1.004000
                1656613740,           2022-06-30 18:29:00,           2022-06-30 11:29:00,      3.550000,     19.224000,          6.905967,                    92.059729,      1.004000
                1656614340,           2022-06-30 18:39:00,           2022-06-30 11:39:00,      3.550000,     19.593000,          7.291211,                    97.860317,      1.004000
                1656614940,           2022-06-30 18:49:00,           2022-06-30 11:49:00,      3.550000,     19.986000,          7.501475,                   101.411940,      1.003000
                1656615540,           2022-06-30 18:59:00,           2022-06-30 11:59:00,      3.550000,     20.338000,          7.748902,                   105.432556,      1.004000
                1656616140,           2022-06-30 19:09:00,           2022-06-30 12:09:00,      3.550000,     20.697000,          7.636760,                   104.586512,      1.003000
                1656616740,           2022-06-30 19:19:00,           2022-06-30 12:19:00,      3.550000,     21.032000,          7.838644,                   108.003063,      1.002000
                1656617340,           2022-06-30 19:29:00,           2022-06-30 12:29:00,      3.550000,     21.458000,          8.717605,                   121.036293,      1.003000
                1656617940,           2022-06-30 19:39:00,           2022-06-30 12:39:00,      3.550000,     21.825000,          8.823574,                   123.313001,      1.003000
                1656618540,           2022-06-30 19:49:00,           2022-06-30 12:49:00,      3.550000,     22.160000,          8.642762,                   121.506929,      1.003000
                1656619140,           2022-06-30 19:59:00,           2022-06-30 12:59:00,      3.550000,     22.527000,          8.954486,                   126.708396,      1.003000
                1656619740,           2022-06-30 20:09:00,           2022-06-30 13:09:00,      3.540000,     22.887000,          8.910236,                   126.882486,      1.002000
                1656620340,           2022-06-30 20:19:00,           2022-06-30 13:19:00,      3.540000,     23.213000,          9.586337,                   137.290659,      1.002000
                1656620940,           2022-06-30 20:29:00,           2022-06-30 13:29:00,      3.540000,     23.573000,          9.212752,                   132.769463,      1.003000
                1656621540,           2022-06-30 20:39:00,           2022-06-30 13:39:00,      3.540000,     23.900000,          9.573823,                   138.756452,      1.002000
                1656622140,           2022-06-30 20:49:00,           2022-06-30 13:49:00,      3.540000,     24.193000,          9.585227,                   139.625215,      1.002000
                1656622740,           2022-06-30 20:59:00,           2022-06-30 13:59:00,      3.540000,     24.470000,         10.195763,                   149.226758,      1.003000
                1656623340,           2022-06-30 21:09:00,           2022-06-30 14:09:00,      3.540000,     24.747000,         10.446341,                   153.620354,      1.002000
                1656623940,           2022-06-30 21:19:00,           2022-06-30 14:19:00,      3.540000,     25.024000,         10.128395,                   149.649365,      1.003000
                1656624540,           2022-06-30 21:29:00,           2022-06-30 14:29:00,      3.540000,     25.285000,         10.123920,                   150.247473,      1.003000
                1656625140,           2022-06-30 21:39:00,           2022-06-30 14:39:00,      3.540000,     25.512000,         10.469086,                   155.967898,      1.003000
                1656625740,           2022-06-30 21:49:00,           2022-06-30 14:49:00,      3.540000,     25.739000,         10.085235,                   150.825689,      1.003000
                1656626340,           2022-06-30 21:59:00,           2022-06-30 14:59:00,      3.540000,     25.925000,         10.728639,                   160.950642,      1.004000
                1656626940,           2022-06-30 22:09:00,           2022-06-30 15:09:00,      3.540000,     26.094000,         11.016745,                   165.742178,      1.003000
                1656627540,           2022-06-30 22:19:00,           2022-06-30 15:19:00,      3.540000,     26.263000,         11.249158,                   169.718293,      1.003000
                1656628140,           2022-06-30 22:29:00,           2022-06-30 15:29:00,      3.540000,     26.432000,         11.052256,                   167.219059,      1.002000
                1656628740,           2022-06-30 22:39:00,           2022-06-30 15:39:00,      3.540000,     26.567000,         11.181590,                   169.557089,      1.003000
                1656629340,           2022-06-30 22:49:00,           2022-06-30 15:49:00,      3.540000,     26.702000,         11.295360,                   171.667587,      1.002000
                1656629940,           2022-06-30 22:59:00,           2022-06-30 15:59:00,      3.540000,     26.821000,         11.409739,                   173.749154,      1.004000
                1656630540,           2022-06-30 23:09:00,           2022-06-30 16:09:00,      3.540000,     26.948000,         11.213697,                   171.123975,      1.002000
                1656631140,           2022-06-30 23:19:00,           2022-06-30 16:19:00,      3.540000,     26.965000,         11.256682,                   171.828350,      1.002000
                1656631740,           2022-06-30 23:29:00,           2022-06-30 16:29:00,      3.540000,     27.024000,         11.191847,                   171.005731,      1.003000
                1656632340,           2022-06-30 23:39:00,           2022-06-30 16:39:00,      3.540000,     27.016000,         11.231168,                   171.583795,      1.004000
                1656632940,           2022-06-30 23:49:00,           2022-06-30 16:49:00,      3.540000,     27.050000,         11.350840,                   173.509740,      1.001000
                1656633540,           2022-06-30 23:59:00,           2022-06-30 16:59:00,      3.540000,     27.058000,         11.525998,                   176.210552,      1.003000
                1656634140,           2022-07-01 00:09:00,           2022-06-30 17:09:00,      3.540000,     27.067000,         11.082383,                   169.453769,      1.003000
                1656634740,           2022-07-01 00:19:00,           2022-06-30 17:19:00,      3.540000,     27.050000,         11.079662,                   169.364499,      1.002000
                1656635340,           2022-07-01 00:29:00,           2022-06-30 17:29:00,      3.540000,     27.024000,         10.993812,                   167.979858,      1.004000
                1656635940,           2022-07-01 00:39:00,           2022-06-30 17:39:00,      3.540000,     26.940000,         10.920254,                   166.623857,      1.002000
                1656636540,           2022-07-01 00:49:00,           2022-06-30 17:49:00,      3.540000,     26.829000,         11.049223,                   168.281520,      1.003000
                1656637140,           2022-07-01 00:59:00,           2022-06-30 17:59:00,      3.540000,     26.753000,         11.173755,                   169.963468,      1.002000
                1656637740,           2022-07-01 01:09:00,           2022-06-30 18:09:00,      3.540000,     26.601000,         11.393171,                   172.863356,      1.003000
                1656638340,           2022-07-01 01:19:00,           2022-06-30 18:19:00,      3.530000,     26.339000,         11.506472,                   173.821140,      1.002000
                1656638940,           2022-07-01 01:29:00,           2022-06-30 18:29:00,      3.540000,     26.026000,         11.071509,                   166.376249,      1.002000
                1656639540,           2022-07-01 01:39:00,           2022-06-30 18:39:00,      3.540000,     25.773000,         11.445786,                   171.270892,      1.001000
                1656640140,           2022-07-01 01:49:00,           2022-06-30 18:49:00,      3.540000,     25.461000,         11.097243,                   165.183722,      1.002000
                1656640740,           2022-07-01 01:59:00,           2022-06-30 18:59:00,      3.540000,     25.175000,         11.222290,                   166.237811,      1.003000
                1656641340,           2022-07-01 02:09:00,           2022-06-30 19:09:00,      3.540000,     24.839000,         10.937607,                   161.097388,      1.003000
                1656641940,           2022-07-01 02:19:00,           2022-06-30 19:19:00,      3.540000,     24.453000,         11.043777,                   161.591337,      1.002000
                1656642540,           2022-07-01 02:29:00,           2022-06-30 19:29:00,      3.540000,     24.151000,         11.239517,                   163.604489,      1.003000
                1656643140,           2022-07-01 02:39:00,           2022-06-30 19:39:00,      3.540000,     23.858000,         10.680931,                   154.689809,      1.002000
                1656643740,           2022-07-01 02:49:00,           2022-06-30 19:49:00,      3.540000,     23.548000,         10.648331,                   153.391713,      1.002000
                1656644340,           2022-07-01 02:59:00,           2022-06-30 19:59:00,      3.540000,     23.272000,         10.295841,                   147.603601,      1.002000
                1656644940,           2022-07-01 03:09:00,           2022-06-30 20:09:00,      3.540000,     22.979000,         10.528362,                   150.166536,      1.002000
                1656645540,           2022-07-01 03:19:00,           2022-06-30 20:19:00,      3.540000,     22.695000,         10.319781,                   146.460088,      1.001000
                1656646140,           2022-07-01 03:29:00,           2022-06-30 20:29:00,      3.540000,     22.486000,         10.019401,                   141.674803,      1.001000
                1656646740,           2022-07-01 03:39:00,           2022-06-30 20:39:00,      3.540000,     22.252000,          9.962047,                   140.282821,      1.002000
                1656647340,           2022-07-01 03:49:00,           2022-06-30 20:49:00,      3.540000,     21.993000,          9.666119,                   135.492110,      1.002000
                1656647940,           2022-07-01 03:59:00,           2022-06-30 20:59:00,      3.540000,     21.725000,          9.618189,                   134.178752,      1.002000
                1656648540,           2022-07-01 04:09:00,           2022-06-30 21:09:00,      3.540000,     21.550000,          9.204737,                   128.010247,      1.002000
                1656649140,           2022-07-01 04:19:00,           2022-06-30 21:19:00,      3.540000,     21.391000,          8.909084,                   123.546440,      1.001000
                1656649740,           2022-07-01 04:29:00,           2022-06-30 21:29:00,      3.540000,     21.182000,          8.902180,                   122.988401,      1.002000
                1656650340,           2022-07-01 04:39:00,           2022-06-30 21:39:00,      3.540000,     21.032000,          8.592203,                   118.385814,      1.002000
                1656650940,           2022-07-01 04:49:00,           2022-06-30 21:49:00,      3.540000,     20.890000,          8.206716,                   112.785164,      1.002000
                1656651540,           2022-07-01 04:59:00,           2022-06-30 21:59:00,      3.540000,     20.706000,          7.883584,                   107.984402,      1.002000
                1656652140,           2022-07-01 05:09:00,           2022-06-30 22:09:00,      3.540000,     20.605000,          7.708136,                   105.388117,      1.002000
                1656652740,           2022-07-01 05:19:00,           2022-06-30 22:19:00,      3.540000,     20.471000,          7.336192,                   100.059026,      1.002000
                1656653340,           2022-07-01 05:29:00,           2022-06-30 22:29:00,      3.540000,     20.329000,          7.302844,                    99.347140,      1.003000
                1656653940,           2022-07-01 05:39:00,           2022-06-30 22:39:00,      3.540000,     20.179000,          6.968387,                    94.538238,      1.003000
                1656654540,           2022-07-01 05:49:00,           2022-06-30 22:49:00,      3.540000,     20.036000,          6.871668,                    92.982704,      1.003000
                1656655140,           2022-07-01 05:59:00,           2022-06-30 22:59:00,      3.540000,     19.877000,          6.612177,                    89.211169,      1.003000
                1656655740,           2022-07-01 06:09:00,           2022-06-30 23:09:00,      3.540000,     19.752000,          6.581615,                    88.595216,      1.004000
                1656656340,           2022-07-01 06:19:00,           2022-06-30 23:19:00,      3.540000,     19.660000,          6.446532,                    86.630133,      1.004000
                1656656940,           2022-07-01 06:29:00,           2022-06-30 23:29:00,      3.540000,     19.517000,          6.314231,                    84.628919,      1.004000
                1656657540,           2022-07-01 06:39:00,           2022-06-30 23:39:00,      3.540000,     19.433000,          6.063915,                    81.148023,      1.004000
                1656658140,           2022-07-01 06:49:00,           2022-06-30 23:49:00,      3.540000,     19.366000,          5.831696,                    77.943858,      1.005000
                1656658740,           2022-07-01 06:59:00,           2022-06-30 23:59:00,      3.540000,     19.266000,          5.765781,                    76.920363,      1.005000
                1656659340,           2022-07-01 07:09:00,           2022-07-01 00:09:00,      3.540000,     19.148000,          5.612808,                    74.715943,      1.005000
                1656659940,           2022-07-01 07:19:00,           2022-07-01 00:19:00,      3.540000,     19.081000,          5.376678,                    71.483661,      1.005000
                1656660540,           2022-07-01 07:29:00,           2022-07-01 00:29:00,      3.540000,     18.997000,          5.224101,                    69.346767,      1.006000
                1656661140,           2022-07-01 07:39:00,           2022-07-01 00:39:00,      3.540000,     18.905000,          5.171371,                    68.529336,      1.005000
                1656661740,           2022-07-01 07:49:00,           2022-07-01 00:49:00,      3.540000,     18.821000,          4.997754,                    66.124994,      1.006000
                1656662340,           2022-07-01 07:59:00,           2022-07-01 00:59:00,      3.540000,     18.737000,          4.931333,                    65.143947,      1.006000
                1656662940,           2022-07-01 08:09:00,           2022-07-01 01:09:00,      3.540000,     18.619000,          4.869532,                    64.185786,      1.006000
                1656663540,           2022-07-01 08:19:00,           2022-07-01 01:19:00,      3.540000,     18.544000,          4.723690,                    62.176037,      1.007000
                1656664140,           2022-07-01 08:29:00,           2022-07-01 01:29:00,      3.540000,     18.493000,          4.719246,                    62.058189,      1.007000
                1656664740,           2022-07-01 08:39:00,           2022-07-01 01:39:00,      3.540000,     18.367000,          4.645276,                    60.941178,      1.007000
                1656665340,           2022-07-01 08:49:00,           2022-07-01 01:49:00,      3.540000,     18.291000,          4.428128,                    58.009459,      1.007000
                1656665940,           2022-07-01 08:59:00,           2022-07-01 01:59:00,      3.540000,     18.241000,          4.289884,                    56.145578,      1.007000
                1656666540,           2022-07-01 09:09:00,           2022-07-01 02:09:00,      3.540000,     18.148000,          4.294106,                    56.102426,      1.008000
                1656667140,           2022-07-01 09:19:00,           2022-07-01 02:19:00,      3.540000,     18.106000,          4.120277,                    53.788730,      1.008000
                1656667740,           2022-07-01 09:29:00,           2022-07-01 02:29:00,      3.540000,     18.005000,          4.135819,                    53.888733,      1.008000
                1656668340,           2022-07-01 09:39:00,           2022-07-01 02:39:00,      3.540000,     17.920000,          4.060666,                    52.824520,      1.008000
                1656668940,           2022-07-01 09:49:00,           2022-07-01 02:49:00,      3.540000,     17.845000,          3.928047,                    51.026776,      1.008000
                1656669540,           2022-07-01 09:59:00,           2022-07-01 02:59:00,      3.540000,     17.752000,          3.898276,                    50.550805,      1.008000
                1656670140,           2022-07-01 10:09:00,           2022-07-01 03:09:00,      3.540000,     17.667000,          3.820754,                    49.465614,      1.009000
                1656670740,           2022-07-01 10:19:00,           2022-07-01 03:19:00,      3.540000,     17.625000,          3.801045,                    49.171174,      1.009000
                1656671340,           2022-07-01 10:29:00,           2022-07-01 03:29:00,      3.540000,     17.574000,          3.613568,                    46.700593,      1.009000
                1656671940,           2022-07-01 10:39:00,           2022-07-01 03:39:00,      3.540000,     17.532000,          3.664359,                    47.319154,      1.009000
                1656672540,           2022-07-01 10:49:00,           2022-07-01 03:49:00,      3.540000,     17.507000,          3.513526,                    45.349781,      1.009000
                1656673140,           2022-07-01 10:59:00,           2022-07-01 03:59:00,      3.540000,     17.439000,          3.538245,                    45.609675,      1.009000
                1656673740,           2022-07-01 11:09:00,           2022-07-01 04:09:00,      3.540000,     17.372000,          3.476300,                    44.753906,      1.009000
                1656674340,           2022-07-01 11:19:00,           2022-07-01 04:19:00,      3.540000,     17.329000,          3.452568,                    44.411878,      1.009000
                1656674940,           2022-07-01 11:29:00,           2022-07-01 04:29:00,      3.540000,     17.278000,          3.423934,                    44.000633,      1.009000
                1656675540,           2022-07-01 11:39:00,           2022-07-01 04:39:00,      3.540000,     17.253000,          3.294227,                    42.313536,      1.009000
                1656676140,           2022-07-01 11:49:00,           2022-07-01 04:49:00,      3.540000,     17.185000,          3.272806,                    41.983696,      1.010000
                1656676740,           2022-07-01 11:59:00,           2022-07-01 04:59:00,      3.540000,     17.109000,          3.160671,                    40.486207,      1.010000
                1656677340,           2022-07-01 12:09:00,           2022-07-01 05:09:00,      3.540000,     17.067000,          3.135356,                    40.129589,      1.010000
                1656677940,           2022-07-01 12:19:00,           2022-07-01 05:19:00,      3.540000,     17.007000,          3.052480,                    39.023868,      1.010000
                1656678540,           2022-07-01 12:29:00,           2022-07-01 05:29:00,      3.540000,     16.948000,          3.055420,                    39.017177,      1.010000
                1656679140,           2022-07-01 12:39:00,           2022-07-01 05:39:00,      3.540000,     16.889000,          2.928060,                    37.348401,      1.011000
                1656679740,           2022-07-01 12:49:00,           2022-07-01 05:49:00,      3.540000,     16.863000,          2.869667,                    36.585253,      1.010000
                1656680340,           2022-07-01 12:59:00,           2022-07-01 05:59:00,      3.540000,     16.812000,          2.829773,                    36.041222,      1.011000
                1656680940,           2022-07-01 13:09:00,           2022-07-01 06:09:00,      3.540000,     16.804000,          2.875050,                    36.612244,      1.010000
                1656681540,           2022-07-01 13:19:00,           2022-07-01 06:19:00,      3.540000,     16.795000,          2.778715,                    35.379329,      1.011000
                1656682140,           2022-07-01 13:29:00,           2022-07-01 06:29:00,      3.540000,     16.795000,          2.701034,                    34.390274,      1.011000
                1656682740,           2022-07-01 13:39:00,           2022-07-01 06:39:00,      3.530000,     16.719000,          2.631921,                    33.461222,      1.011000
                1656683340,           2022-07-01 13:49:00,           2022-07-01 06:49:00,      3.530000,     16.685000,          2.702967,                    34.341917,      1.011000
                1656683940,           2022-07-01 13:59:00,           2022-07-01 06:59:00,      3.530000,     16.651000,          2.706050,                    34.358510,      1.011000
                1656684540,           2022-07-01 14:09:00,           2022-07-01 07:09:00,      3.530000,     16.651000,          2.738409,                    34.769374,      1.011000
                1656685140,           2022-07-01 14:19:00,           2022-07-01 07:19:00,      3.530000,     16.600000,          2.823113,                    35.809522,      1.010000
                1656685740,           2022-07-01 14:29:00,           2022-07-01 07:29:00,      3.530000,     16.566000,          2.859352,                    36.245343,      1.011000
                1656686340,           2022-07-01 14:39:00,           2022-07-01 07:39:00,      3.530000,     16.558000,          2.875491,                    36.444280,      1.011000
                1656686940,           2022-07-01 14:49:00,           2022-07-01 07:49:00,      3.530000,     16.532000,          2.949778,                    37.366988,      1.011000
                1656687540,           2022-07-01 14:59:00,           2022-07-01 07:59:00,      3.530000,     16.558000,          3.034027,                    38.453584,      1.010000
                1656688140,           2022-07-01 15:09:00,           2022-07-01 08:09:00,      3.530000,     16.600000,          3.150723,                    39.965068,      1.010000
                1656688740,           2022-07-01 15:19:00,           2022-07-01 08:19:00,      3.530000,     16.617000,          3.268108,                    41.467661,      1.010000
                1656689340,           2022-07-01 15:29:00,           2022-07-01 08:29:00,      3.530000,     16.660000,          3.666368,                    46.559697,      1.009000
                1656689940,           2022-07-01 15:39:00,           2022-07-01 08:39:00,      3.530000,     16.677000,          3.922122,                    49.823906,      1.009000
                1656690540,           2022-07-01 15:49:00,           2022-07-01 08:49:00,      3.530000,     16.702000,          4.220016,                    53.634038,      1.008000
                1656691140,           2022-07-01 15:59:00,           2022-07-01 08:59:00,      3.530000,     16.702000,          4.103513,                    52.153344,      1.008000
                1656691740,           2022-07-01 16:09:00,           2022-07-01 09:09:00,      3.530000,     16.736000,          4.310065,                    54.814467,      1.008000
                1656692340,           2022-07-01 16:19:00,           2022-07-01 09:19:00,      3.530000,     16.795000,          4.636586,                    59.034233,      1.007000
                1656692940,           2022-07-01 16:29:00,           2022-07-01 09:29:00,      3.530000,     16.846000,          4.645880,                    59.210733,      1.007000
                1656693540,           2022-07-01 16:39:00,           2022-07-01 09:39:00,      3.530000,     16.914000,          4.868972,                    62.135275,      1.007000
                1656694140,           2022-07-01 16:49:00,           2022-07-01 09:49:00,      3.530000,     16.965000,          4.945467,                    63.173403,      1.007000
                1656694740,           2022-07-01 16:59:00,           2022-07-01 09:59:00,      3.530000,     17.016000,          5.129635,                    65.590213,      1.006000
                1656695340,           2022-07-01 17:09:00,           2022-07-01 10:09:00,      3.530000,     17.101000,          5.220220,                    66.857470,      1.006000
                1656695940,           2022-07-01 17:19:00,           2022-07-01 10:19:00,      3.530000,     17.135000,          5.503884,                    70.536450,      1.005000
                1656696540,           2022-07-01 17:29:00,           2022-07-01 10:29:00,      3.530000,     17.185000,          5.505148,                    70.620275,      1.006000
                1656697140,           2022-07-01 17:39:00,           2022-07-01 10:39:00,      3.530000,     17.211000,          6.079485,                    78.026743,      1.005000
                1656697740,           2022-07-01 17:49:00,           2022-07-01 10:49:00,      3.530000,     17.262000,          5.996586,                    77.037939,      1.005000
                1656698340,           2022-07-01 17:59:00,           2022-07-01 10:59:00,      3.530000,     17.355000,          6.148959,                    79.136037,      1.004000
                1656698940,           2022-07-01 18:09:00,           2022-07-01 11:09:00,      3.530000,     17.456000,          6.196152,                    79.897268,      1.004000
                1656699540,           2022-07-01 18:19:00,           2022-07-01 11:19:00,      3.530000,     17.549000,          6.419086,                    82.918747,      1.004000
                1656700140,           2022-07-01 18:29:00,           2022-07-01 11:29:00,      3.530000,     17.642000,          7.017259,                    90.806196,      1.003000
                1656700740,           2022-07-01 18:39:00,           2022-07-01 11:39:00,      3.530000,     17.726000,          6.747541,                    87.455404,      1.003000
                1656701340,           2022-07-01 18:49:00,           2022-07-01 11:49:00,      3.530000,     17.819000,          6.948767,                    90.222560,      1.003000
                1656701940,           2022-07-01 18:59:00,           2022-07-01 11:59:00,      3.530000,     17.920000,          7.156630,                    93.099394,      1.003000
                1656702540,           2022-07-01 19:09:00,           2022-07-01 12:09:00,      3.530000,     18.022000,          7.435922,                    96.919427,      1.003000
                1656703140,           2022-07-01 19:19:00,           2022-07-01 12:19:00,      3.530000,     18.097000,          7.650905,                    99.862839,      1.003000
                1656703740,           2022-07-01 19:29:00,           2022-07-01 12:29:00,      3.530000,     18.173000,          7.855408,                   102.679181,      1.002000
                1656704340,           2022-07-01 19:39:00,           2022-07-01 12:39:00,      3.530000,     18.283000,          8.100149,                   106.097784,      1.002000
                1656704940,           2022-07-01 19:49:00,           2022-07-01 12:49:00,      3.530000,     18.417000,          8.145709,                   106.963604,      1.001000
                1656705540,           2022-07-01 19:59:00,           2022-07-01 12:59:00,      3.530000,     18.468000,          8.449837,                   111.063457,      1.002000
                1656706140,           2022-07-01 20:09:00,           2022-07-01 13:09:00,      3.530000,     18.569000,          8.438223,                   111.120981,      1.002000
                1656706740,           2022-07-01 20:19:00,           2022-07-01 13:19:00,      3.520000,     18.670000,          8.821067,                   116.382332,      1.002000
                1656707340,           2022-07-01 20:29:00,           2022-07-01 13:29:00,      3.520000,     18.712000,          8.733995,                   115.324040,      1.002000
                1656707940,           2022-07-01 20:39:00,           2022-07-01 13:39:00,      3.520000,     18.787000,          8.785374,                   116.165046,      1.002000
                1656708540,           2022-07-01 20:49:00,           2022-07-01 13:49:00,      3.520000,     18.812000,          8.913995,                   117.920746,      1.001000
                1656709140,           2022-07-01 20:59:00,           2022-07-01 13:59:00,      3.520000,     18.863000,          9.103894,                   120.547471,      1.001000
                1656709740,           2022-07-01 21:09:00,           2022-07-01 14:09:00,      3.520000,     18.880000,          9.622962,                   127.460996,      1.001000
                1656710340,           2022-07-01 21:19:00,           2022-07-01 14:19:00,      3.520000,     18.938000,          9.876384,                   130.959114,      1.002000
                1656710940,           2022-07-01 21:29:00,           2022-07-01 14:29:00,      3.520000,     18.947000,          9.599629,                   127.310719,      1.001000
                1656711540,           2022-07-01 21:39:00,           2022-07-01 14:39:00,      3.520000,     18.947000,          9.784768,                   129.766043,      1.002000
                1656712140,           2022-07-01 21:49:00,           2022-07-01 14:49:00,      3.530000,     18.972000,         10.048260,                   133.322515,      1.001000
                1656712740,           2022-07-01 21:59:00,           2022-07-01 14:59:00,      3.530000,     19.031000,          9.960682,                   132.305622,      1.001000
                1656713340,           2022-07-01 22:09:00,           2022-07-01 15:09:00,      3.530000,     19.081000,         10.008580,                   133.065432,      1.001000
                1656713940,           2022-07-01 22:19:00,           2022-07-01 15:19:00,      3.530000,     19.115000,         10.147199,                   134.993610,      1.001000
                1656714540,           2022-07-01 22:29:00,           2022-07-01 15:29:00,      3.530000,     19.157000,         10.058524,                   133.918271,      1.001000
                1656715140,           2022-07-01 22:39:00,           2022-07-01 15:39:00,      3.530000,     19.241000,         10.206093,                   136.094806,      1.001000
                1656715740,           2022-07-01 22:49:00,           2022-07-01 15:49:00,      3.530000,     19.299000,         10.382522,                   138.596240,      1.001000
                1656716340,           2022-07-01 22:59:00,           2022-07-01 15:59:00,      3.520000,     19.408000,         10.144590,                   135.693398,      1.001000
                1656716940,           2022-07-01 23:09:00,           2022-07-01 16:09:00,      3.520000,     19.467000,         10.770487,                   144.222455,      1.002000
                1656717540,           2022-07-01 23:19:00,           2022-07-01 16:19:00,      3.520000,     19.509000,         11.006893,                   147.502362,      1.002000
                1656718140,           2022-07-01 23:29:00,           2022-07-01 16:29:00,      3.520000,     19.567000,         11.275312,                   151.261145,      1.001000
                1656718740,           2022-07-01 23:39:00,           2022-07-01 16:39:00,      3.520000,     19.702000,         11.279329,                   151.691681,      1.002000
                1656719340,           2022-07-01 23:49:00,           2022-07-01 16:49:00,      3.520000,     19.819000,         11.631043,                   156.758486,      1.001000
                1656719940,           2022-07-01 23:59:00,           2022-07-01 16:59:00,      3.520000,     19.886000,         11.544434,                   155.782644,      1.002000
                1656720540,           2022-07-02 00:09:00,           2022-07-01 17:09:00,      3.520000,     19.894000,         11.685266,                   157.706204,      1.001000
                1656721140,           2022-07-02 00:19:00,           2022-07-01 17:19:00,      3.520000,     19.969000,         11.671995,                   157.743799,      1.002000
                1656721740,           2022-07-02 00:29:00,           2022-07-01 17:29:00,      3.520000,     19.944000,         12.278255,                   165.861240,      1.002000
                1656722340,           2022-07-02 00:39:00,           2022-07-01 17:39:00,      3.520000,     19.902000,         11.830169,                   159.685256,      1.002000
                1656722940,           2022-07-02 00:49:00,           2022-07-01 17:49:00,      3.520000,     19.777000,         12.319769,                   165.912812,      1.002000
                1656723540,           2022-07-02 00:59:00,           2022-07-01 17:59:00,      3.520000,     19.668000,         12.041264,                   161.837404,      1.001000
                1656724140,           2022-07-02 01:09:00,           2022-07-01 18:09:00,      3.520000,     19.559000,         11.954671,                   160.351271,      1.001000
                1656724740,           2022-07-02 01:19:00,           2022-07-01 18:19:00,      3.520000,     19.459000,         12.136454,                   162.489464,      1.002000
                1656725340,           2022-07-02 01:29:00,           2022-07-01 18:29:00,      3.520000,     19.333000,         12.216105,                   163.175382,      1.002000
                1656725940,           2022-07-02 01:39:00,           2022-07-01 18:39:00,      3.520000,     19.215000,         12.074912,                   160.937308,      1.002000
                1656726540,           2022-07-02 01:49:00,           2022-07-01 18:49:00,      3.530000,     19.081000,         12.000874,                   159.553260,      1.003000
                1656727140,           2022-07-02 01:59:00,           2022-07-01 18:59:00,      3.520000,     18.930000,         12.064577,                   159.950332,      1.002000
                1656727740,           2022-07-02 02:09:00,           2022-07-01 19:09:00,      3.520000,     18.762000,         11.852718,                   156.650039,      1.002000
                1656728340,           2022-07-02 02:19:00,           2022-07-01 19:19:00,      3.520000,     18.628000,         11.994643,                   158.129197,      1.002000
                1656728940,           2022-07-02 02:29:00,           2022-07-01 19:29:00,      3.520000,     18.527000,         12.153371,                   159.919000,      1.003000
                1656729540,           2022-07-02 02:39:00,           2022-07-01 19:39:00,      3.520000,     18.392000,         11.968194,                   157.083965,      1.001000
