MiniDOT Logger Concatenated Data File
Sensor:             7450-565098
Concatenation Date: 2023May23 22:43:39 PDT

DO concentration compensated for salinity: 35.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1656427080,           2022-06-28 14:38:00,           2022-06-28 07:38:00,      3.520000,     14.521000,          4.398656,                    53.557522,      0.967000
                1656427680,           2022-06-28 14:48:00,           2022-06-28 07:48:00,      3.530000,     14.582000,          4.528911,                    55.210866,      0.967000
                1656428280,           2022-06-28 14:58:00,           2022-06-28 07:58:00,      3.530000,     14.685000,          4.716778,                    57.619624,      0.967000
                1656428880,           2022-06-28 15:08:00,           2022-06-28 08:08:00,      3.530000,     14.746000,          4.914837,                    60.112245,      0.967000
                1656429480,           2022-06-28 15:18:00,           2022-06-28 08:18:00,      3.530000,     14.823000,          4.886458,                    59.856972,      0.966000
                1656430080,           2022-06-28 15:28:00,           2022-06-28 08:28:00,      3.530000,     14.918000,          5.197804,                    63.791371,      0.966000
                1656430680,           2022-06-28 15:38:00,           2022-06-28 08:38:00,      3.530000,     15.082000,          5.269466,                    64.881905,      0.966000
                1656431280,           2022-06-28 15:48:00,           2022-06-28 08:48:00,      3.520000,     15.210000,          5.390869,                    66.545299,      0.966000
                1656431880,           2022-06-28 15:58:00,           2022-06-28 08:58:00,      3.520000,     15.399000,          5.664664,                    70.186739,      0.965000
                1656432480,           2022-06-28 16:08:00,           2022-06-28 09:08:00,      3.520000,     15.630000,          5.925324,                    73.751146,      0.965000
                1656433080,           2022-06-28 16:18:00,           2022-06-28 09:18:00,      3.530000,     15.853000,          6.208715,                    77.617287,      0.965000
                1656433680,           2022-06-28 16:28:00,           2022-06-28 09:28:00,      3.530000,     15.964000,          6.574311,                    82.366412,      0.965000
                1656434280,           2022-06-28 16:38:00,           2022-06-28 09:38:00,      3.520000,     16.023000,          6.766493,                    84.871942,      0.965000
                1656434880,           2022-06-28 16:48:00,           2022-06-28 09:48:00,      3.520000,     16.040000,          6.982465,                    87.609941,      0.965000
                1656435480,           2022-06-28 16:58:00,           2022-06-28 09:58:00,      3.520000,     16.066000,          7.001359,                    87.891601,      0.964000
                1656436080,           2022-06-28 17:08:00,           2022-06-28 10:08:00,      3.520000,     16.109000,          7.225751,                    90.784625,      0.965000
                1656436680,           2022-06-28 17:18:00,           2022-06-28 10:18:00,      3.520000,     16.083000,          7.466283,                    93.759115,      0.965000
                1656437280,           2022-06-28 17:28:00,           2022-06-28 10:28:00,      3.520000,     16.109000,          7.707468,                    96.836933,      0.965000
                1656437880,           2022-06-28 17:38:00,           2022-06-28 10:38:00,      3.520000,     16.168000,          7.894149,                    99.296515,      0.965000
                1656438480,           2022-06-28 17:48:00,           2022-06-28 10:48:00,      3.520000,     16.424000,          8.335034,                   105.365206,      0.965000
                1656439080,           2022-06-28 17:58:00,           2022-06-28 10:58:00,      3.520000,     16.645000,          8.537927,                   108.392840,      0.965000
                1656439680,           2022-06-28 18:08:00,           2022-06-28 11:08:00,      3.520000,     16.789000,          8.920282,                   113.562238,      0.965000
                1656440280,           2022-06-28 18:18:00,           2022-06-28 11:18:00,      3.520000,     16.899000,          9.104007,                   116.147043,      0.965000
                1656440880,           2022-06-28 18:28:00,           2022-06-28 11:28:00,      3.520000,     17.077000,          9.156071,                   117.211530,      0.965000
                1656441480,           2022-06-28 18:38:00,           2022-06-28 11:38:00,      3.520000,     17.154000,          9.643030,                   123.627753,      0.965000
                1656442080,           2022-06-28 18:48:00,           2022-06-28 11:48:00,      3.520000,     17.314000,          9.724938,                   125.060245,      0.966000
                1656442680,           2022-06-28 18:58:00,           2022-06-28 11:58:00,      3.520000,     17.526000,          9.486085,                   122.483135,      0.965000
                1656443280,           2022-06-28 19:08:00,           2022-06-28 12:08:00,      3.520000,     17.864000,          9.599128,                   124.741091,      0.966000
                1656443880,           2022-06-28 19:18:00,           2022-06-28 12:18:00,      3.520000,     18.142000,         11.039677,                   144.216905,      0.966000
                1656444480,           2022-06-28 19:28:00,           2022-06-28 12:28:00,      3.520000,     18.470000,         10.396401,                   136.653932,      0.966000
                1656445080,           2022-06-28 19:38:00,           2022-06-28 12:38:00,      3.510000,     18.664000,         11.353321,                   149.775283,      0.966000
                1656445680,           2022-06-28 19:48:00,           2022-06-28 12:48:00,      3.520000,     18.941000,         11.629553,                   154.214433,      0.966000
                1656446280,           2022-06-28 19:58:00,           2022-06-28 12:58:00,      3.520000,     19.503000,         11.006789,                   147.484639,      0.965000
                1656446880,           2022-06-28 20:08:00,           2022-06-28 13:08:00,      3.510000,     19.948000,         11.852164,                   160.117118,      0.966000
                1656447480,           2022-06-28 20:18:00,           2022-06-28 13:18:00,      3.510000,     20.852000,         11.586139,                   159.119423,      0.967000
                1656448080,           2022-06-28 20:28:00,           2022-06-28 13:28:00,      3.510000,     21.496000,         11.787460,                   163.769899,      0.968000
                1656448680,           2022-06-28 20:38:00,           2022-06-28 13:38:00,      3.510000,     22.107000,         11.849707,                   166.436331,      0.968000
                1656449280,           2022-06-28 20:48:00,           2022-06-28 13:48:00,      3.510000,     22.810000,         11.966640,                   170.175961,      0.968000
                1656449880,           2022-06-28 20:58:00,           2022-06-28 13:58:00,      3.510000,     23.740000,         12.968540,                   187.437783,      0.969000
                1656450480,           2022-06-28 21:08:00,           2022-06-28 14:08:00,      3.510000,     24.773000,         12.662550,                   186.293822,      0.970000
                1656451080,           2022-06-28 21:18:00,           2022-06-28 14:18:00,      3.510000,     25.489000,         13.411676,                   199.728814,      0.971000
                1656451680,           2022-06-28 21:28:00,           2022-06-28 14:28:00,      3.510000,     25.767000,         13.015751,                   194.743644,      0.969000
                1656452280,           2022-06-28 21:38:00,           2022-06-28 14:38:00,      3.510000,     26.055000,         12.729628,                   191.386581,      0.970000
                1656452880,           2022-06-28 21:48:00,           2022-06-28 14:48:00,      3.510000,     26.605000,         12.281007,                   186.346497,      0.970000
                1656453480,           2022-06-28 21:58:00,           2022-06-28 14:58:00,      3.510000,     27.114000,         11.928744,                   182.536843,      0.970000
                1656454080,           2022-06-28 22:08:00,           2022-06-28 15:08:00,      3.510000,     27.267000,         12.236172,                   187.715223,      0.970000
                1656454680,           2022-06-28 22:18:00,           2022-06-28 15:18:00,      3.510000,     27.344000,         12.269505,                   188.465901,      0.970000
                1656455280,           2022-06-28 22:28:00,           2022-06-28 15:28:00,      3.510000,     27.378000,         11.030318,                   169.526372,      0.970000
                1656455880,           2022-06-28 22:38:00,           2022-06-28 15:38:00,      3.510000,     27.148000,         10.789374,                   165.194760,      0.968000
                1656456480,           2022-06-28 22:48:00,           2022-06-28 15:48:00,      3.510000,     27.548000,         10.606889,                   163.475677,      0.968000
                1656457080,           2022-06-28 22:58:00,           2022-06-28 15:58:00,      3.510000,     27.607000,         10.228618,                   157.798708,      0.968000
                1656457680,           2022-06-28 23:08:00,           2022-06-28 16:08:00,      3.510000,     27.735000,         10.072451,                   155.716550,      0.967000
                1656458280,           2022-06-28 23:18:00,           2022-06-28 16:18:00,      3.510000,     27.983000,         10.040408,                   155.853300,      0.967000
                1656458880,           2022-06-28 23:28:00,           2022-06-28 16:28:00,      3.510000,     28.188000,         10.686736,                   166.442664,      0.968000
                1656459480,           2022-06-28 23:38:00,           2022-06-28 16:38:00,      3.510000,     28.000000,          9.778162,                   151.824780,      0.967000
                1656460080,           2022-06-28 23:48:00,           2022-06-28 16:48:00,      3.510000,     27.582000,          9.254623,                   142.714044,      0.966000
                1656460680,           2022-06-28 23:58:00,           2022-06-28 16:58:00,      3.510000,     27.021000,          9.676553,                   147.845465,      0.967000
                1656461280,           2022-06-29 00:08:00,           2022-06-28 17:08:00,      3.510000,     26.359000,         10.228530,                   154.567701,      0.967000
                1656461880,           2022-06-29 00:18:00,           2022-06-28 17:18:00,      3.520000,     25.843000,          9.605945,                   143.909532,      0.967000
                1656462480,           2022-06-29 00:28:00,           2022-06-28 17:28:00,      3.520000,     25.438000,          9.496389,                   141.299872,      0.967000
                1656463080,           2022-06-29 00:38:00,           2022-06-28 17:38:00,      3.510000,     25.295000,          9.907645,                   147.062686,      0.967000
                1656463680,           2022-06-29 00:48:00,           2022-06-28 17:48:00,      3.520000,     25.059000,          9.839615,                   145.469117,      0.967000
                1656464280,           2022-06-29 00:58:00,           2022-06-28 17:58:00,      3.520000,     24.714000,          9.874127,                   145.123771,      0.967000
                1656464880,           2022-06-29 01:08:00,           2022-06-28 18:08:00,      3.520000,     24.311000,          9.753847,                   142.369929,      0.967000
                1656465480,           2022-06-29 01:18:00,           2022-06-28 18:18:00,      3.520000,     24.033000,          9.778595,                   142.049967,      0.967000
                1656466080,           2022-06-29 01:28:00,           2022-06-28 18:28:00,      3.520000,     23.991000,          9.476890,                   137.567524,      0.967000
                1656466680,           2022-06-29 01:38:00,           2022-06-28 18:38:00,      3.520000,     24.084000,          8.930681,                   129.846730,      0.966000
                1656467280,           2022-06-29 01:48:00,           2022-06-28 18:48:00,      3.520000,     24.050000,          9.147915,                   132.927274,      0.966000
                1656467880,           2022-06-29 01:58:00,           2022-06-28 18:58:00,      3.520000,     23.798000,          9.352366,                   135.308007,      0.966000
                1656468480,           2022-06-29 02:08:00,           2022-06-28 19:08:00,      3.520000,     23.530000,          8.564560,                   123.335947,      0.966000
                1656469080,           2022-06-29 02:18:00,           2022-06-28 19:18:00,      3.520000,     23.195000,          8.581626,                   122.863100,      0.966000
                1656469680,           2022-06-29 02:28:00,           2022-06-28 19:28:00,      3.520000,     22.843000,          8.735664,                   124.300631,      0.966000
                1656470280,           2022-06-29 02:38:00,           2022-06-28 19:38:00,      3.520000,     22.525000,          8.494775,                   120.199123,      0.965000
                1656470880,           2022-06-29 02:48:00,           2022-06-28 19:48:00,      3.530000,     22.224000,          8.655014,                   121.817158,      0.966000
                1656471480,           2022-06-29 02:58:00,           2022-06-28 19:58:00,      3.520000,     21.981000,          8.797087,                   123.284416,      0.966000
                1656472080,           2022-06-29 03:08:00,           2022-06-28 20:08:00,      3.520000,     21.638000,          8.322874,                   115.928315,      0.965000
                1656472680,           2022-06-29 03:18:00,           2022-06-28 20:18:00,      3.530000,     21.161000,          7.904557,                   109.164471,      0.965000
                1656473280,           2022-06-29 03:28:00,           2022-06-28 20:28:00,      3.520000,     20.684000,          7.517730,                   102.932144,      0.964000
                1656473880,           2022-06-29 03:38:00,           2022-06-28 20:38:00,      3.530000,     20.383000,          7.268459,                    98.976649,      0.965000
                1656474480,           2022-06-29 03:48:00,           2022-06-28 20:48:00,      3.530000,     20.107000,          7.064413,                    95.715012,      0.965000
                1656475080,           2022-06-29 03:58:00,           2022-06-28 20:58:00,      3.520000,     19.964000,          6.669195,                    90.124074,      0.965000
                1656475680,           2022-06-29 04:08:00,           2022-06-28 21:08:00,      3.520000,     19.788000,          6.250244,                    84.190307,      0.964000
                1656476280,           2022-06-29 04:18:00,           2022-06-28 21:18:00,      3.520000,     19.604000,          5.586774,                    74.999100,      0.964000
                1656476880,           2022-06-29 04:28:00,           2022-06-28 21:28:00,      3.520000,     19.545000,          5.384686,                    72.207613,      0.965000
                1656477480,           2022-06-29 04:38:00,           2022-06-28 21:38:00,      3.530000,     19.252000,          5.261961,                    70.180776,      0.964000
                1656478080,           2022-06-29 04:48:00,           2022-06-28 21:48:00,      3.530000,     19.000000,          5.207073,                    69.124577,      0.965000
                1656478680,           2022-06-29 04:58:00,           2022-06-28 21:58:00,      3.520000,     18.807000,          5.067460,                    67.029760,      0.965000
                1656479280,           2022-06-29 05:08:00,           2022-06-28 22:08:00,      3.520000,     18.680000,          4.617579,                    60.934256,      0.966000
                1656479880,           2022-06-29 05:18:00,           2022-06-28 22:18:00,      3.520000,     18.563000,          4.269385,                    56.216211,      0.966000
                1656480480,           2022-06-29 05:28:00,           2022-06-28 22:28:00,      3.530000,     18.369000,          4.404346,                    57.782597,      0.966000
                1656481080,           2022-06-29 05:38:00,           2022-06-28 22:38:00,      3.530000,     18.251000,          4.384042,                    57.388710,      0.966000
                1656481680,           2022-06-29 05:48:00,           2022-06-28 22:48:00,      3.530000,     18.133000,          4.058825,                    53.013486,      0.966000
                1656482280,           2022-06-29 05:58:00,           2022-06-28 22:58:00,      3.530000,     18.007000,          4.087996,                    53.267623,      0.966000
                1656482880,           2022-06-29 06:08:00,           2022-06-28 23:08:00,      3.530000,     17.906000,          3.998153,                    51.997520,      0.966000
                1656483480,           2022-06-29 06:18:00,           2022-06-28 23:18:00,      3.520000,     17.838000,          3.868021,                    50.240343,      0.966000
                1656484080,           2022-06-29 06:28:00,           2022-06-28 23:28:00,      3.520000,     17.712000,          3.812120,                    49.396046,      0.966000
                1656484680,           2022-06-29 06:38:00,           2022-06-28 23:38:00,      3.520000,     17.475000,          3.836566,                    49.489130,      0.967000
                1656485280,           2022-06-29 06:48:00,           2022-06-28 23:48:00,      3.530000,     16.823000,          4.359241,                    55.532963,      0.966000
                1656485880,           2022-06-29 06:58:00,           2022-06-28 23:58:00,      3.520000,     16.475000,          5.082969,                    64.318620,      0.964000
                1656486480,           2022-06-29 07:08:00,           2022-06-29 00:08:00,      3.520000,     15.648000,          5.804363,                    72.271125,      0.966000
                1656487080,           2022-06-29 07:18:00,           2022-06-29 00:18:00,      3.520000,     14.478000,          7.102448,                    86.404108,      0.965000
                1656487680,           2022-06-29 07:28:00,           2022-06-29 00:28:00,      3.530000,     14.106000,          7.556154,                    91.238624,      0.964000
                1656488280,           2022-06-29 07:38:00,           2022-06-29 00:38:00,      3.530000,     13.243000,          8.075448,                    95.813848,      0.965000
                1656488880,           2022-06-29 07:48:00,           2022-06-29 00:48:00,      3.530000,     13.270000,          7.943129,                    94.296003,      0.965000
                1656489480,           2022-06-29 07:58:00,           2022-06-29 00:58:00,      3.530000,     13.453000,          7.722048,                    92.014855,      0.964000
                1656490080,           2022-06-29 08:08:00,           2022-06-29 01:08:00,      3.530000,     13.532000,          7.562198,                    90.255326,      0.964000
                1656490680,           2022-06-29 08:18:00,           2022-06-29 01:18:00,      3.530000,     13.784000,          7.154201,                    85.824352,      0.964000
                1656491280,           2022-06-29 08:28:00,           2022-06-29 01:28:00,      3.520000,     14.245000,          6.434887,                    77.917508,      0.964000
                1656491880,           2022-06-29 08:38:00,           2022-06-29 01:38:00,      3.520000,     14.582000,          5.191560,                    63.289067,      0.965000
                1656492480,           2022-06-29 08:48:00,           2022-06-29 01:48:00,      3.530000,     14.720000,          4.613853,                    56.401703,      0.965000
                1656493080,           2022-06-29 08:58:00,           2022-06-29 01:58:00,      3.530000,     14.823000,          4.104173,                    50.274324,      0.966000
                1656493680,           2022-06-29 09:08:00,           2022-06-29 02:08:00,      3.530000,     14.858000,          3.984248,                    48.839338,      0.966000
                1656494280,           2022-06-29 09:18:00,           2022-06-29 02:18:00,      3.530000,     14.927000,          3.729829,                    45.783471,      0.966000
                1656494880,           2022-06-29 09:28:00,           2022-06-29 02:28:00,      3.520000,     14.970000,          3.684931,                    45.271040,      0.966000
                1656495480,           2022-06-29 09:38:00,           2022-06-29 02:38:00,      3.520000,     15.039000,          3.402996,                    41.864680,      0.966000
                1656496080,           2022-06-29 09:48:00,           2022-06-29 02:48:00,      3.530000,     15.039000,          3.264230,                    40.157538,      0.966000
                1656496680,           2022-06-29 09:58:00,           2022-06-29 02:58:00,      3.520000,     15.090000,          3.247572,                    39.993065,      0.966000
                1656497280,           2022-06-29 10:08:00,           2022-06-29 03:08:00,      3.520000,     15.167000,          3.012370,                    37.153273,      0.966000
                1656497880,           2022-06-29 10:18:00,           2022-06-29 03:18:00,      3.520000,     15.228000,          2.562356,                    31.641187,      0.966000
                1656498480,           2022-06-29 10:28:00,           2022-06-29 03:28:00,      3.520000,     15.253000,          2.403472,                    29.693893,      0.966000
                1656499080,           2022-06-29 10:38:00,           2022-06-29 03:38:00,      3.520000,     15.296000,          2.544090,                    31.457912,      0.966000
                1656499680,           2022-06-29 10:48:00,           2022-06-29 03:48:00,      3.520000,     15.262000,          2.485832,                    30.716885,      0.966000
                1656500280,           2022-06-29 10:58:00,           2022-06-29 03:58:00,      3.520000,     15.253000,          2.361504,                    29.175397,      0.967000
                1656500880,           2022-06-29 11:08:00,           2022-06-29 04:08:00,      3.520000,     15.262000,          2.364768,                    29.220933,      0.967000
                1656501480,           2022-06-29 11:18:00,           2022-06-29 04:18:00,      3.520000,     15.253000,          2.384102,                    29.454587,      0.966000
                1656502080,           2022-06-29 11:28:00,           2022-06-29 04:28:00,      3.520000,     15.236000,          2.252483,                    27.819132,      0.966000
                1656502680,           2022-06-29 11:38:00,           2022-06-29 04:38:00,      3.520000,     15.210000,          2.217681,                    27.375222,      0.966000
                1656503280,           2022-06-29 11:48:00,           2022-06-29 04:48:00,      3.520000,     15.228000,          2.265365,                    27.973799,      0.966000
                1656503880,           2022-06-29 11:58:00,           2022-06-29 04:58:00,      3.520000,     15.176000,          2.122329,                    26.180562,      0.966000
                1656504480,           2022-06-29 12:08:00,           2022-06-29 05:08:00,      3.520000,     15.159000,          2.462798,                    30.370282,      0.966000
                1656505080,           2022-06-29 12:18:00,           2022-06-29 05:18:00,      3.520000,     15.056000,          2.714892,                    33.410696,      0.967000
                1656505680,           2022-06-29 12:28:00,           2022-06-29 05:28:00,      3.520000,     15.159000,          2.767824,                    34.131739,      0.966000
                1656506280,           2022-06-29 12:38:00,           2022-06-29 05:38:00,      3.520000,     15.133000,          2.544993,                    31.367712,      0.966000
                1656506880,           2022-06-29 12:48:00,           2022-06-29 05:48:00,      3.520000,     15.159000,          2.738774,                    33.773505,      0.967000
                1656507480,           2022-06-29 12:58:00,           2022-06-29 05:58:00,      3.520000,     15.116000,          2.476334,                    30.511180,      0.967000
                1656508080,           2022-06-29 13:08:00,           2022-06-29 06:08:00,      3.520000,     15.150000,          2.411924,                    29.737610,      0.966000
                1656508680,           2022-06-29 13:18:00,           2022-06-29 06:18:00,      3.520000,     15.073000,          2.466469,                    30.363728,      0.966000
                1656509280,           2022-06-29 13:28:00,           2022-06-29 06:28:00,      3.520000,     15.047000,          2.514766,                    30.942325,      0.966000
                1656509880,           2022-06-29 13:38:00,           2022-06-29 06:38:00,      3.520000,     15.116000,          2.390804,                    29.457357,      0.967000
                1656510480,           2022-06-29 13:48:00,           2022-06-29 06:48:00,      3.520000,     15.202000,          2.415367,                    29.810750,      0.967000
                1656511080,           2022-06-29 13:58:00,           2022-06-29 06:58:00,      3.520000,     15.202000,          2.617118,                    32.300789,      0.967000
                1656511680,           2022-06-29 14:08:00,           2022-06-29 07:08:00,      3.520000,     15.305000,          2.586101,                    31.983069,      0.967000
                1656512280,           2022-06-29 14:18:00,           2022-06-29 07:18:00,      3.520000,     15.399000,          2.718910,                    33.688034,      0.966000
                1656512880,           2022-06-29 14:28:00,           2022-06-29 07:28:00,      3.510000,     15.502000,          3.017325,                    37.461477,      0.967000
                1656513480,           2022-06-29 14:38:00,           2022-06-29 07:38:00,      3.510000,     15.613000,          3.172949,                    39.479768,      0.966000
                1656514080,           2022-06-29 14:48:00,           2022-06-29 07:48:00,      3.520000,     15.707000,          3.318034,                    41.361318,      0.966000
                1656514680,           2022-06-29 14:58:00,           2022-06-29 07:58:00,      3.520000,     15.861000,          3.601669,                    45.032759,      0.966000
                1656515280,           2022-06-29 15:08:00,           2022-06-29 08:08:00,      3.520000,     16.006000,          3.754476,                    47.076656,      0.966000
                1656515880,           2022-06-29 15:18:00,           2022-06-29 08:18:00,      3.520000,     16.177000,          4.272088,                    53.745856,      0.965000
                1656516480,           2022-06-29 15:28:00,           2022-06-29 08:28:00,      3.510000,     16.407000,          4.953815,                    62.601733,      0.965000
                1656517080,           2022-06-29 15:38:00,           2022-06-29 08:38:00,      3.510000,     16.611000,          4.972490,                    63.086533,      0.965000
                1656517680,           2022-06-29 15:48:00,           2022-06-29 08:48:00,      3.520000,     16.857000,          5.520776,                    70.375995,      0.964000
                1656518280,           2022-06-29 15:58:00,           2022-06-29 08:58:00,      3.520000,     17.077000,          6.005282,                    76.876669,      0.963000
                1656518880,           2022-06-29 16:08:00,           2022-06-29 09:08:00,      3.510000,     17.314000,          6.513797,                    83.765785,      0.964000
                1656519480,           2022-06-29 16:18:00,           2022-06-29 09:18:00,      3.510000,     17.568000,          6.369863,                    82.312674,      0.964000
                1656520080,           2022-06-29 16:28:00,           2022-06-29 09:28:00,      3.510000,     17.805000,          6.832704,                    88.692056,      0.963000
                1656520680,           2022-06-29 16:38:00,           2022-06-29 09:38:00,      3.510000,     18.074000,          7.121929,                    92.918067,      0.963000
                1656521280,           2022-06-29 16:48:00,           2022-06-29 09:48:00,      3.510000,     18.327000,          7.316285,                    95.909885,      0.963000
                1656521880,           2022-06-29 16:58:00,           2022-06-29 09:58:00,      3.510000,     18.596000,          8.044983,                   105.996064,      0.963000
                1656522480,           2022-06-29 17:08:00,           2022-06-29 10:08:00,      3.510000,     18.899000,          7.718415,                   102.270501,      0.963000
                1656523080,           2022-06-29 17:18:00,           2022-06-29 10:18:00,      3.510000,     19.294000,          7.935307,                   105.918576,      0.964000
                1656523680,           2022-06-29 17:28:00,           2022-06-29 10:28:00,      3.510000,     19.562000,          8.557205,                   114.786478,      0.964000
                1656524280,           2022-06-29 17:38:00,           2022-06-29 10:38:00,      3.510000,     19.822000,          9.107936,                   122.759841,      0.964000
                1656524880,           2022-06-29 17:48:00,           2022-06-29 10:48:00,      3.510000,     20.098000,          9.484436,                   128.482509,      0.965000
                1656525480,           2022-06-29 17:58:00,           2022-06-29 10:58:00,      3.510000,     20.375000,          9.405502,                   128.058718,      0.964000
                1656526080,           2022-06-29 18:08:00,           2022-06-29 11:08:00,      3.510000,     20.676000,          9.616682,                   131.651726,      0.964000
                1656526680,           2022-06-29 18:18:00,           2022-06-29 11:18:00,      3.510000,     21.170000,          9.622327,                   132.908936,      0.965000
                1656527280,           2022-06-29 18:28:00,           2022-06-29 11:28:00,      3.510000,     21.613000,         10.449064,                   145.478803,      0.966000
                1656527880,           2022-06-29 18:38:00,           2022-06-29 11:38:00,      3.510000,     22.140000,          9.637237,                   135.440043,      0.965000
                1656528480,           2022-06-29 18:48:00,           2022-06-29 11:48:00,      3.510000,     22.659000,         10.579744,                   150.054518,      0.966000
                1656529080,           2022-06-29 18:58:00,           2022-06-29 11:58:00,      3.500000,     23.170000,         11.027394,                   157.810282,      0.966000
                1656529680,           2022-06-29 19:08:00,           2022-06-29 12:08:00,      3.510000,     23.622000,         10.338709,                   149.122901,      0.965000
                1656530280,           2022-06-29 19:18:00,           2022-06-29 12:18:00,      3.500000,     23.891000,         10.144750,                   147.008217,      0.967000
                1656530880,           2022-06-29 19:28:00,           2022-06-29 12:28:00,      3.500000,     24.185000,         11.003528,                   160.263129,      0.967000
                1656531480,           2022-06-29 19:38:00,           2022-06-29 12:38:00,      3.510000,     24.479000,         10.922183,                   159.883417,      0.967000
                1656532080,           2022-06-29 19:48:00,           2022-06-29 12:48:00,      3.510000,     24.697000,         10.824829,                   159.050403,      0.967000
                1656532680,           2022-06-29 19:58:00,           2022-06-29 12:58:00,      3.510000,     24.908000,         11.145143,                   164.347269,      0.968000
                1656533280,           2022-06-29 20:08:00,           2022-06-29 13:08:00,      3.500000,     25.034000,         11.012736,                   162.743384,      0.968000
                1656533880,           2022-06-29 20:18:00,           2022-06-29 13:18:00,      3.500000,     25.202000,         10.713711,                   158.776856,      0.966000
                1656534480,           2022-06-29 20:28:00,           2022-06-29 13:28:00,      3.500000,     25.329000,         11.349329,                   168.559156,      0.968000
                1656535080,           2022-06-29 20:38:00,           2022-06-29 13:38:00,      3.510000,     25.497000,         11.038763,                   164.413236,      0.967000
                1656535680,           2022-06-29 20:48:00,           2022-06-29 13:48:00,      3.510000,     25.700000,         10.464452,                   156.394136,      0.968000
                1656536280,           2022-06-29 20:58:00,           2022-06-29 13:58:00,      3.510000,     25.810000,         10.690010,                   160.061357,      0.968000
                1656536880,           2022-06-29 21:08:00,           2022-06-29 14:08:00,      3.510000,     25.919000,         10.479125,                   157.191594,      0.967000
                1656537480,           2022-06-29 21:18:00,           2022-06-29 14:18:00,      3.510000,     26.021000,         10.960653,                   164.696543,      0.968000
                1656538080,           2022-06-29 21:28:00,           2022-06-29 14:28:00,      3.510000,     26.139000,         10.776957,                   162.256983,      0.967000
                1656538680,           2022-06-29 21:38:00,           2022-06-29 14:38:00,      3.510000,     26.249000,          9.800960,                   147.834418,      0.966000
                1656539280,           2022-06-29 21:48:00,           2022-06-29 14:48:00,      3.500000,     26.334000,         10.171533,                   153.642209,      0.966000
                1656539880,           2022-06-29 21:58:00,           2022-06-29 14:58:00,      3.510000,     26.461000,         10.093663,                   152.789588,      0.967000
                1656540480,           2022-06-29 22:08:00,           2022-06-29 15:08:00,      3.510000,     26.478000,          9.905864,                   149.989371,      0.967000
                1656541080,           2022-06-29 22:18:00,           2022-06-29 15:18:00,      3.510000,     26.435000,         10.224672,                   154.705577,      0.967000
                1656541680,           2022-06-29 22:28:00,           2022-06-29 15:28:00,      3.510000,     26.478000,          9.840996,                   149.007180,      0.966000
                1656542280,           2022-06-29 22:38:00,           2022-06-29 15:38:00,      3.510000,     26.418000,          9.780250,                   147.939215,      0.966000
                1656542880,           2022-06-29 22:48:00,           2022-06-29 15:48:00,      3.510000,     26.656000,          9.391676,                   142.626095,      0.966000
                1656543480,           2022-06-29 22:58:00,           2022-06-29 15:58:00,      3.510000,     26.681000,          9.396103,                   142.752696,      0.967000
                1656544080,           2022-06-29 23:08:00,           2022-06-29 16:08:00,      3.510000,     26.673000,          8.936878,                   135.757728,      0.966000
                1656544680,           2022-06-29 23:18:00,           2022-06-29 16:18:00,      3.510000,     26.707000,          9.159883,                   139.224054,      0.967000
                1656545280,           2022-06-29 23:28:00,           2022-06-29 16:28:00,      3.510000,     26.690000,          8.755568,                   133.041108,      0.967000
                1656545880,           2022-06-29 23:38:00,           2022-06-29 16:38:00,      3.510000,     26.622000,          8.785141,                   133.339515,      0.966000
                1656546480,           2022-06-29 23:48:00,           2022-06-29 16:48:00,      3.510000,     26.486000,          9.191600,                   139.192927,      0.966000
                1656547080,           2022-06-29 23:58:00,           2022-06-29 16:58:00,      3.510000,     26.325000,          8.465500,                   127.853154,      0.967000
                1656547680,           2022-06-30 00:08:00,           2022-06-29 17:08:00,      3.510000,     26.165000,          8.676209,                   130.685195,      0.966000
                1656548280,           2022-06-30 00:18:00,           2022-06-29 17:18:00,      3.510000,     25.886000,          8.558818,                   128.314948,      0.965000
                1656548880,           2022-06-30 00:28:00,           2022-06-29 17:28:00,      3.520000,     25.548000,          8.689279,                   129.531150,      0.966000
                1656549480,           2022-06-30 00:38:00,           2022-06-29 17:38:00,      3.510000,     25.067000,          8.766182,                   129.617083,      0.965000
                1656550080,           2022-06-30 00:48:00,           2022-06-29 17:48:00,      3.520000,     24.554000,          8.748344,                   128.226457,      0.966000
                1656550680,           2022-06-30 00:58:00,           2022-06-29 17:58:00,      3.510000,     24.185000,          8.565302,                   124.751089,      0.966000
                1656551280,           2022-06-30 01:08:00,           2022-06-29 18:08:00,      3.520000,     23.757000,          8.169031,                   118.103956,      0.966000
                1656551880,           2022-06-30 01:18:00,           2022-06-29 18:18:00,      3.520000,     23.346000,          8.173146,                   117.323297,      0.966000
                1656552480,           2022-06-30 01:28:00,           2022-06-29 18:28:00,      3.520000,     23.044000,          8.022453,                   114.554842,      0.965000
                1656553080,           2022-06-30 01:38:00,           2022-06-29 18:38:00,      3.520000,     22.575000,          8.105910,                   114.797831,      0.965000
